itemID,userID,reviewerID,asin
157,26,A1KDQXZHQIG5QG,B00D7NYKRQ
58,26,A1KDQXZHQIG5QG,B005IVL0SC
49,26,A1KDQXZHQIG5QG,B0006OF5MI
158,27,AMSSG5FPT8XMU,B0026ICM1E
159,27,AMSSG5FPT8XMU,B00006IEI4
160,27,AMSSG5FPT8XMU,B003VQ8SCW
3,27,AMSSG5FPT8XMU,B002K9XU0Q
161,28,A14DLOV1GBUUWA,B00EO58Z5O
162,28,A14DLOV1GBUUWA,B00DUJ24M0
163,28,A14DLOV1GBUUWA,B00BWN6X78
164,28,A14DLOV1GBUUWA,B003YT6RMY
165,28,A14DLOV1GBUUWA,B000ANLD1M
166,28,A14DLOV1GBUUWA,B007XPBW2K
167,29,A244CRJ2QSVLZ4,B001BM2M8Y
168,29,A244CRJ2QSVLZ4,B0085IQ1MA
169,29,A244CRJ2QSVLZ4,B0060J6AN6
170,29,A244CRJ2QSVLZ4,B001IYU0O8
171,29,A244CRJ2QSVLZ4,B0000AQNWI
172,29,A244CRJ2QSVLZ4,B00D3EWHU6
173,29,A244CRJ2QSVLZ4,B00CPXFEY2
174,29,A244CRJ2QSVLZ4,B003IBHM40
175,29,A244CRJ2QSVLZ4,B00AQ2C21C
176,29,A244CRJ2QSVLZ4,B00005C55O
177,29,A244CRJ2QSVLZ4,B003IBC66E
178,29,A244CRJ2QSVLZ4,B00F0RB1ZG
179,29,A244CRJ2QSVLZ4,B0014CI10E
180,29,A244CRJ2QSVLZ4,B00FWR9NH2
19,29,A244CRJ2QSVLZ4,B000FH1J6C
36,29,A244CRJ2QSVLZ4,B0010T3QT2
181,29,A244CRJ2QSVLZ4,B0045Z4PGQ
182,29,A244CRJ2QSVLZ4,B0010SYG24
183,29,A244CRJ2QSVLZ4,B00466DTE8
184,29,A244CRJ2QSVLZ4,B000ZHB2HS
185,29,A244CRJ2QSVLZ4,B00FZ8ZUGG
186,29,A244CRJ2QSVLZ4,B00E5JUEF8
187,29,A244CRJ2QSVLZ4,B006Y7Z27E
188,29,A244CRJ2QSVLZ4,B004HY82WI
189,29,A244CRJ2QSVLZ4,B00FZ8ZRKU
190,29,A244CRJ2QSVLZ4,B000DT87RQ
191,30,A20NTWL30HBNYE,B0026T65Z2
192,30,A20NTWL30HBNYE,B000EFQ2I0
193,30,A20NTWL30HBNYE,B00269ABT8
194,31,A2YHHXOH239WJ9,B006OGBTWM
195,31,A2YHHXOH239WJ9,B0057UAB34
196,31,A2YHHXOH239WJ9,B005D5M12M
197,31,A2YHHXOH239WJ9,B000HBOYZO
198,32,A9ID1V1MSZV29,B001DVXWRI
199,32,A9ID1V1MSZV29,B009M3PGH8
200,32,A9ID1V1MSZV29,B001A4QKMW
201,32,A9ID1V1MSZV29,B000UNVOKM
202,32,A9ID1V1MSZV29,B0002T4032
203,33,A1QTK8KTOGLD9V,B002PIR9FE
204,33,A1QTK8KTOGLD9V,B008R52BRA
205,33,A1QTK8KTOGLD9V,B0026KXR1Q
206,34,A2V5M5EJPOD2IU,B00HVUYKN0
207,34,A2V5M5EJPOD2IU,B00DGHO3NY
208,34,A2V5M5EJPOD2IU,B008FYFXF0
209,34,A2V5M5EJPOD2IU,B009FFXVQQ
105,34,A2V5M5EJPOD2IU,B008I213WQ
210,34,A2V5M5EJPOD2IU,B001PMJXD2
211,34,A2V5M5EJPOD2IU,B00JXLGESY
212,34,A2V5M5EJPOD2IU,B0000TIMUG
213,34,A2V5M5EJPOD2IU,B005O55TDO
214,34,A2V5M5EJPOD2IU,B007BD0MQ6
120,35,A20FK68BUB1IVA,B000TS9ITM
215,35,A20FK68BUB1IVA,B002M7XXAI
63,35,A20FK68BUB1IVA,B002M7W098
216,35,A20FK68BUB1IVA,B006U1M4S4
217,36,AJ2FDNZ3COBFN,B00B80SOVS
218,36,AJ2FDNZ3COBFN,B005C95NGK
219,36,AJ2FDNZ3COBFN,B004VJSEZ4
220,37,A1UAAH7GB4W4HS,B001A3Y32C
221,37,A1UAAH7GB4W4HS,B00006IF79
222,37,A1UAAH7GB4W4HS,B00125Q75Y
223,38,A3K93OWHKHGI9V,B005J7Y6HW
224,38,A3K93OWHKHGI9V,B008587M7I
58,38,A3K93OWHKHGI9V,B005IVL0SC
55,38,A3K93OWHKHGI9V,B005HFJFK4
225,38,A3K93OWHKHGI9V,B00GLZZSN2
226,38,A3K93OWHKHGI9V,B0046TR4IW
227,38,A3K93OWHKHGI9V,B0091UBCB6
135,39,AG90OGHDGOOVH,B00BWU3HNY
228,39,AG90OGHDGOOVH,B000V9A0Q4
78,39,AG90OGHDGOOVH,B00006IBV7
229,39,AG90OGHDGOOVH,B00EZXF85K
230,39,AG90OGHDGOOVH,B002R5AENE
60,39,AG90OGHDGOOVH,B003VQHSXW
231,39,AG90OGHDGOOVH,B00BUI5QWS
223,39,AG90OGHDGOOVH,B005J7Y6HW
28,39,AG90OGHDGOOVH,B002K9GOPE
232,40,A3KDO3XV0MK1GX,B002JG0DMS
233,40,A3KDO3XV0MK1GX,B004F9QBBY
3,40,A3KDO3XV0MK1GX,B002K9XU0Q
234,40,A3KDO3XV0MK1GX,B0028Y43U4
235,40,A3KDO3XV0MK1GX,B00G4TYQ9W
236,40,A3KDO3XV0MK1GX,B003BHLMMY
237,40,A3KDO3XV0MK1GX,B002XYO84U
238,40,A3KDO3XV0MK1GX,B0088X8S2S
218,40,A3KDO3XV0MK1GX,B005C95NGK
239,41,AWEI6TB5Z2D37,B002G4DHGM
240,41,AWEI6TB5Z2D37,B003N3GUT6
241,41,AWEI6TB5Z2D37,B00006IEIO
52,41,AWEI6TB5Z2D37,B00CBAPEYE
242,41,AWEI6TB5Z2D37,B003JGCJY2
243,42,A3KIHIO3VQF7T8,B00006IFHZ
244,42,A3KIHIO3VQF7T8,B00006IEDY
245,43,A2ZDY0V4Q1SZD7,B000EAIB8E
246,43,A2ZDY0V4Q1SZD7,B001P3PSVC
247,43,A2ZDY0V4Q1SZD7,B005VC8D88
248,43,A2ZDY0V4Q1SZD7,B008FYGKJI
249,43,A2ZDY0V4Q1SZD7,B005VC8CG6
250,44,A1VY5QPC8G6EUB,B0012YVGOW
251,44,A1VY5QPC8G6EUB,B000REY6LI
252,44,A1VY5QPC8G6EUB,B002BYKKUS
16,44,A1VY5QPC8G6EUB,B00006IFKU
253,45,A1OMXVXXP07F05,B00004Z69W
254,45,A1OMXVXXP07F05,B00006IFI3
181,45,A1OMXVXXP07F05,B0045Z4PGQ
107,45,A1OMXVXXP07F05,B000093L25
255,45,A1OMXVXXP07F05,B00092PRCA
256,45,A1OMXVXXP07F05,B0000C3IDW
257,45,A1OMXVXXP07F05,B00934G9RC
258,45,A1OMXVXXP07F05,B000I97FHY
259,45,A1OMXVXXP07F05,B0002T405A
160,45,A1OMXVXXP07F05,B003VQ8SCW
260,45,A1OMXVXXP07F05,B003VQR1S4
110,45,A1OMXVXXP07F05,B004ZDL1CO
261,45,A1OMXVXXP07F05,B004VJSEPO
233,45,A1OMXVXXP07F05,B004F9QBBY
262,45,A1OMXVXXP07F05,B00D7H8XB6
263,45,A1OMXVXXP07F05,B001B648O6
264,46,A11OTLEDSW8ZXD,B003O3F2R6
185,46,A11OTLEDSW8ZXD,B00FZ8ZUGG
265,46,A11OTLEDSW8ZXD,B00BV1XGGM
266,46,A11OTLEDSW8ZXD,B00CWZHA6S
267,46,A11OTLEDSW8ZXD,B00AKWLSO0
268,46,A11OTLEDSW8ZXD,B00CPXDK2U
37,46,A11OTLEDSW8ZXD,B002M8177I
269,46,A11OTLEDSW8ZXD,B009NSMN3W
270,46,A11OTLEDSW8ZXD,B00AQ2AGRY
271,46,A11OTLEDSW8ZXD,B004DM8VKW
272,46,A11OTLEDSW8ZXD,B002E3AI0I
273,46,A11OTLEDSW8ZXD,B00JAKXFQW
274,46,A11OTLEDSW8ZXD,B008WJYMTQ
204,46,A11OTLEDSW8ZXD,B008R52BRA
80,46,A11OTLEDSW8ZXD,B00FZ909DE
176,46,A11OTLEDSW8ZXD,B00005C55O
63,46,A11OTLEDSW8ZXD,B002M7W098
133,46,A11OTLEDSW8ZXD,B0085IQ28I
275,46,A11OTLEDSW8ZXD,B0000AI45T
276,46,A11OTLEDSW8ZXD,B0092KZ94G
277,46,A11OTLEDSW8ZXD,B00AQ2BZZQ
168,46,A11OTLEDSW8ZXD,B0085IQ1MA
103,46,A11OTLEDSW8ZXD,B0095F5BBO
179,46,A11OTLEDSW8ZXD,B0014CI10E
278,47,A27L5L6I7OSV5B,B004GEC2L6
15,47,A27L5L6I7OSV5B,B00290FKOU
279,47,A27L5L6I7OSV5B,B002M83WRG
215,47,A27L5L6I7OSV5B,B002M7XXAI
3,47,A27L5L6I7OSV5B,B002K9XU0Q
280,47,A27L5L6I7OSV5B,B0009F3P3U
281,48,A3W4D8XOGLWUN5,B0016P3BH2
282,48,A3W4D8XOGLWUN5,B0016P14O4
283,48,A3W4D8XOGLWUN5,B003H2GBM4
284,48,A3W4D8XOGLWUN5,B0091DPYBC
285,48,A3W4D8XOGLWUN5,B003UATQDO
6,48,A3W4D8XOGLWUN5,B000XSPEPA
286,48,A3W4D8XOGLWUN5,B0015G39OW
287,48,A3W4D8XOGLWUN5,B00E3KP79C
288,48,A3W4D8XOGLWUN5,B002ECFIMC
289,48,A3W4D8XOGLWUN5,B003YT6RNS
290,48,A3W4D8XOGLWUN5,B003QTD4Y6
291,48,A3W4D8XOGLWUN5,B002FB64Z2
292,48,A3W4D8XOGLWUN5,B00005MITU
293,48,A3W4D8XOGLWUN5,B0036D9YKU
294,48,A3W4D8XOGLWUN5,B0009WH87M
295,48,A3W4D8XOGLWUN5,B00CPXF3CA
195,48,A3W4D8XOGLWUN5,B0057UAB34
296,48,A3W4D8XOGLWUN5,B000K5V03Q
297,48,A3W4D8XOGLWUN5,B0009WH86S
298,48,A3W4D8XOGLWUN5,B000K67ZE8
299,48,A3W4D8XOGLWUN5,B004ZOT5KS
110,48,A3W4D8XOGLWUN5,B004ZDL1CO
300,49,A32O98PFC3OP7K,B00DTOTBY0
301,49,A32O98PFC3OP7K,B00CWY2KFU
302,49,A32O98PFC3OP7K,B004LUKVOU
303,49,A32O98PFC3OP7K,B00J8U9QCG
304,49,A32O98PFC3OP7K,B003I5YFZA
56,50,A1A535TCGNMVPI,B0091UBCAW
297,50,A1A535TCGNMVPI,B0009WH86S
305,50,A1A535TCGNMVPI,B00HD05AKA
39,50,A1A535TCGNMVPI,B0013CF4CS
306,50,A1A535TCGNMVPI,B00AQDGNXE
307,50,A1A535TCGNMVPI,B0055CAS1O
29,50,A1A535TCGNMVPI,B0027CTFBO
308,50,A1A535TCGNMVPI,B0016GE5P8
309,50,A1A535TCGNMVPI,B006CSRZHA
310,50,A1A535TCGNMVPI,B001CQ8ER2
311,50,A1A535TCGNMVPI,B00006B8GI
32,50,A1A535TCGNMVPI,B00BEYXGNY
312,50,A1A535TCGNMVPI,B008EGDW3O
313,50,A1A535TCGNMVPI,B009QYHAIQ
314,51,A358BRTFHRSBXE,B000S14PFM
315,51,A358BRTFHRSBXE,B000GZOCA8
316,51,A358BRTFHRSBXE,B000XAOTIG
317,51,A358BRTFHRSBXE,B000GP5L3U
318,52,ANTN61S4L7WG9,B00A750ZHG
319,52,ANTN61S4L7WG9,B004K137GY
320,52,ANTN61S4L7WG9,B000N4C1IW
321,52,ANTN61S4L7WG9,B000MK2MWM
18,52,ANTN61S4L7WG9,B0039N7ELS
232,52,ANTN61S4L7WG9,B002JG0DMS
322,52,ANTN61S4L7WG9,B005IMARNA
323,52,ANTN61S4L7WG9,B006Y7WZG0
304,52,ANTN61S4L7WG9,B003I5YFZA
324,52,ANTN61S4L7WG9,B00DY1HTU6
165,52,ANTN61S4L7WG9,B000ANLD1M
325,52,ANTN61S4L7WG9,B003MVPQN0
172,52,ANTN61S4L7WG9,B00D3EWHU6
326,52,ANTN61S4L7WG9,B00006IF1F
86,52,ANTN61S4L7WG9,B00006IF2B
327,52,ANTN61S4L7WG9,B0006VQBTW
328,52,ANTN61S4L7WG9,B0035FX5MC
329,52,ANTN61S4L7WG9,B000E7D72C
129,52,ANTN61S4L7WG9,B005GZ2174
330,53,A2PREU4LOFQRB1,B00J9E68B8
331,53,A2PREU4LOFQRB1,B00DY1HTTM
332,53,A2PREU4LOFQRB1,B00G476UNE
333,53,A2PREU4LOFQRB1,B00HXLP56I
334,54,A24P1CHJN331OL,B002M3XCW6
335,54,A24P1CHJN331OL,B004VJSG2A
106,54,A24P1CHJN331OL,B000A0HGPM
336,55,A3284KYDZ00BZA,B0091DPYDU
337,55,A3284KYDZ00BZA,B00CU4KOOG
338,55,A3284KYDZ00BZA,B005IVL0RS
339,55,A3284KYDZ00BZA,B009BUDM4G
340,55,A3284KYDZ00BZA,B000MUUE86
341,55,A3284KYDZ00BZA,B0091Y07XG
342,55,A3284KYDZ00BZA,B002FGUDFY
343,55,A3284KYDZ00BZA,B003XDU8PI
29,55,A3284KYDZ00BZA,B0027CTFBO
344,55,A3284KYDZ00BZA,B00J61901Y
345,56,A13X3KB8XPS0ZX,B002O3W4LE
346,56,A13X3KB8XPS0ZX,B005K95UI8
145,56,A13X3KB8XPS0ZX,B004N4FE8W
99,57,A2XIOXRRYX0KZY,B00006IF6J
347,57,A2XIOXRRYX0KZY,B00006ICEM
101,57,A2XIOXRRYX0KZY,B00548SAP0
348,57,A2XIOXRRYX0KZY,B00JIX4OTI
349,58,A39N31C9L88WO7,B0002VS612
350,58,A39N31C9L88WO7,B00814JRJM
351,58,A39N31C9L88WO7,B00006IEAK
352,58,A39N31C9L88WO7,B0017D5Z40
353,59,A3QJU4FEN8PQSZ,B000A7WBGY
354,59,A3QJU4FEN8PQSZ,B00BQX5MFS
169,60,A3A8FMW6BDJ166,B0060J6AN6
355,60,A3A8FMW6BDJ166,B004YGBIVQ
356,60,A3A8FMW6BDJ166,B0013CM584
40,60,A3A8FMW6BDJ166,B004NNEI94
357,60,A3A8FMW6BDJ166,B0067Y5N46
358,61,A1TNJ5721Q0928,B004Q0I2RS
359,61,A1TNJ5721Q0928,B00166DUSG
360,61,A1TNJ5721Q0928,B000063SI0
361,61,A1TNJ5721Q0928,B001JZ50SC
362,61,A1TNJ5721Q0928,B0073W71ZA
363,62,A33ZUMJ446N7UL,B002K9PIKG
364,62,A33ZUMJ446N7UL,B00BMLQSNO
365,62,A33ZUMJ446N7UL,B00A9S3KX2
366,62,A33ZUMJ446N7UL,B005LQDY92
367,62,A33ZUMJ446N7UL,B003VWW6LK
307,62,A33ZUMJ446N7UL,B0055CAS1O
368,62,A33ZUMJ446N7UL,B00006B8G0
369,63,AFCFI329FAFWE,B0019K3LI8
370,63,AFCFI329FAFWE,B0018NDH4Y
371,63,AFCFI329FAFWE,B00006HN5Q
102,64,A3HQAPXAJV7PRX,B005GQKNL4
372,64,A3HQAPXAJV7PRX,B00D91WDQQ
105,64,A3HQAPXAJV7PRX,B008I213WQ
373,64,A3HQAPXAJV7PRX,B008OEHWYG
190,64,A3HQAPXAJV7PRX,B000DT87RQ
374,64,A3HQAPXAJV7PRX,B005JYUK7K
128,64,A3HQAPXAJV7PRX,B004XOK1SU
375,64,A3HQAPXAJV7PRX,B00H0FJLZS
376,64,A3HQAPXAJV7PRX,B00691RJZ8
377,64,A3HQAPXAJV7PRX,B001BLVGGY
78,64,A3HQAPXAJV7PRX,B00006IBV7
304,64,A3HQAPXAJV7PRX,B003I5YFZA
378,64,A3HQAPXAJV7PRX,B002CRKUZO
379,64,A3HQAPXAJV7PRX,B002M1LG76
313,64,A3HQAPXAJV7PRX,B009QYHAIQ
380,64,A3HQAPXAJV7PRX,B00A750ZC6
381,64,A3HQAPXAJV7PRX,B0015DVEZQ
382,64,A3HQAPXAJV7PRX,B00BMLQRQC
363,64,A3HQAPXAJV7PRX,B002K9PIKG
383,64,A3HQAPXAJV7PRX,B002K9M6OW
384,64,A3HQAPXAJV7PRX,B00BH9GNVS
385,65,A37AQI4AU3JWSR,B00008IOXK
386,65,A37AQI4AU3JWSR,B003W0P2SA
387,65,A37AQI4AU3JWSR,B000I0TZO4
388,65,A37AQI4AU3JWSR,B000GHW0LO
389,66,A11XT24G3PZ8CQ,B00006B8FZ
390,66,A11XT24G3PZ8CQ,B00464E5P2
391,66,A11XT24G3PZ8CQ,B003BHFCS4
392,66,A11XT24G3PZ8CQ,B00414XRHY
393,66,A11XT24G3PZ8CQ,B000XQBKLY
394,67,A25KJ3W2EOJYZ4,B003NSB0C8
395,67,A25KJ3W2EOJYZ4,B00JJS7JXK
228,67,A25KJ3W2EOJYZ4,B000V9A0Q4
396,67,A25KJ3W2EOJYZ4,B00006IFKW
3,67,A25KJ3W2EOJYZ4,B002K9XU0Q
397,68,AGHKBWZB4VXCE,B003MZORR2
398,68,AGHKBWZB4VXCE,B002JFZERS
399,68,AGHKBWZB4VXCE,B0012G9VNS
400,68,AGHKBWZB4VXCE,B000HG964S
401,69,A18ZOHJ7ZERQ8,B002ECFIDG
89,69,A18ZOHJ7ZERQ8,B002K9M7MS
6,69,A18ZOHJ7ZERQ8,B000XSPEPA
402,70,A15T9G38F589KM,B009SM8GJ8
403,70,A15T9G38F589KM,B002V3SSBW
404,70,A15T9G38F589KM,B001CQDOMM
133,70,A15T9G38F589KM,B0085IQ28I
405,70,A15T9G38F589KM,B0073N1J48
406,70,A15T9G38F589KM,B003XDU8P8
380,70,A15T9G38F589KM,B00A750ZC6
99,70,A15T9G38F589KM,B00006IF6J
175,70,A15T9G38F589KM,B00AQ2C21C
407,71,A1DDEEB79OIRBR,B001BLZDKE
408,71,A1DDEEB79OIRBR,B0002MDWO2
409,71,A1DDEEB79OIRBR,B0000645VA
410,71,A1DDEEB79OIRBR,B0069RY9BY
345,71,A1DDEEB79OIRBR,B002O3W4LE
411,72,A2BMZRO0H7TFCS,B00007L6C2
123,72,A2BMZRO0H7TFCS,B001CE3AQY
412,72,A2BMZRO0H7TFCS,B006JKUWNU
96,72,A2BMZRO0H7TFCS,B009NSJ8J4
3,72,A2BMZRO0H7TFCS,B002K9XU0Q
121,72,A2BMZRO0H7TFCS,B003O2RXL0
130,72,A2BMZRO0H7TFCS,B004O49F7M
394,72,A2BMZRO0H7TFCS,B003NSB0C8
